id,attack_cat
17314,Generic
17315,Exploits
17316,Normal
17317,Generic
17318,Normal
17319,Generic
17320,Exploits
17321,Normal
17322,Generic
17323,Exploits
17324,Exploits
17325,Normal
17326,Normal
17327,Generic
17328,Fuzzers
17329,Generic
17330,Normal
17331,Normal
17332,Normal
17333,Exploits
17334,Generic
17335,Generic
17336,Reconnaissance
17337,Fuzzers
17338,Normal
17339,Fuzzers
17340,DoS
17341,Exploits
17342,Exploits
17343,Normal
17344,Fuzzers
17345,Normal
17346,Exploits
17347,Normal
17348,DoS
17349,Generic
17350,Normal
17351,Backdoor
17352,Normal
17353,Generic
17354,Generic
17355,Fuzzers
17356,Generic
17357,Normal
17358,Normal
17359,Normal
17360,Reconnaissance
17361,Normal
17362,Exploits
17363,Exploits
17364,Normal
17365,Generic
17366,Backdoor
17367,Fuzzers
17368,Generic
17369,Generic
17370,Generic
17371,Generic
17372,Exploits
17373,Generic
17374,Generic
17375,Normal
17376,Generic
17377,DoS
17378,Generic
17379,Exploits
17380,Fuzzers
17381,Exploits
17382,DoS
17383,Generic
17384,DoS
17385,Fuzzers
17386,Normal
17387,Fuzzers
17388,Normal
17389,Reconnaissance
17390,Reconnaissance
17391,Normal
17392,Fuzzers
17393,Normal
17394,Exploits
17395,Exploits
17396,Fuzzers
17397,Normal
17398,Normal
17399,Generic
17400,Normal
17401,Exploits
17402,Normal
17403,Exploits
17404,Exploits
17405,Generic
17406,Normal
17407,Fuzzers
17408,Generic
17409,Generic
17410,Generic
17411,Generic
17412,Generic
17413,Normal
17414,Normal
17415,Fuzzers
17416,Normal
17417,Generic
17418,Generic
17419,Normal
17420,Normal
17421,Exploits
17422,Fuzzers
17423,Normal
17424,Generic
17425,Generic
17426,Normal
17427,Generic
17428,Reconnaissance
17429,Generic
17430,Backdoor
17431,Analysis
17432,Normal
17433,Worms
17434,Normal
17435,Exploits
17436,Generic
17437,Exploits
17438,Generic
17439,Exploits
17440,Exploits
17441,Exploits
17442,Fuzzers
17443,Normal
17444,Reconnaissance
17445,Exploits
17446,Normal
17447,Normal
17448,Normal
17449,Reconnaissance
17450,Generic
17451,Normal
17452,Reconnaissance
17453,Exploits
17454,Fuzzers
17455,Exploits
17456,Generic
17457,Exploits
17458,Normal
17459,Exploits
17460,Shellcode
17461,Exploits
17462,Generic
17463,Generic
17464,Reconnaissance
17465,DoS
17466,Normal
17467,Generic
17468,Generic
17469,Fuzzers
17470,Normal
17471,Exploits
17472,Normal
17473,Fuzzers
17474,Normal
17475,Normal
17476,DoS
17477,DoS
17478,Fuzzers
17479,Normal
17480,Generic
17481,DoS
17482,Exploits
17483,Normal
17484,Exploits
17485,Normal
17486,Backdoor
17487,DoS
17488,DoS
17489,Generic
17490,Generic
17491,Exploits
17492,Generic
17493,Generic
17494,DoS
17495,Normal
17496,Normal
17497,Exploits
17498,Fuzzers
17499,Generic
17500,Normal
17501,Exploits
17502,Normal
17503,Generic
17504,Normal
17505,Fuzzers
17506,Shellcode
17507,Fuzzers
17508,Exploits
17509,Normal
17510,Normal
17511,Generic
17512,Generic
17513,Fuzzers
17514,Generic
17515,Normal
17516,Normal
17517,Fuzzers
17518,Fuzzers
17519,Normal
17520,Normal
17521,Reconnaissance
17522,Exploits
17523,Exploits
17524,Normal
17525,Normal
17526,Generic
17527,Generic
17528,Generic
17529,Generic
17530,Exploits
17531,Normal
17532,Generic
17533,Fuzzers
17534,Exploits
17535,Generic
17536,Worms
17537,Exploits
17538,Normal
17539,Exploits
17540,Exploits
17541,Exploits
17542,Normal
17543,Normal
17544,Generic
17545,Fuzzers
17546,Fuzzers
17547,Fuzzers
17548,Fuzzers
17549,Normal
17550,Exploits
17551,Normal
17552,Exploits
17553,Normal
17554,Reconnaissance
17555,Generic
17556,Normal
17557,Reconnaissance
17558,Normal
17559,Generic
17560,Normal
17561,DoS
17562,Generic
17563,Generic
17564,DoS
17565,Reconnaissance
17566,Exploits
17567,Fuzzers
17568,Normal
17569,Normal
17570,Normal
17571,Exploits
17572,Exploits
17573,Normal
17574,Exploits
17575,Normal
17576,Generic
17577,Fuzzers
17578,Fuzzers
17579,Generic
17580,Fuzzers
17581,Normal
17582,Generic
17583,Fuzzers
17584,Generic
17585,Normal
17586,Generic
17587,DoS
17588,Exploits
17589,Reconnaissance
17590,Exploits
17591,Normal
17592,Exploits
17593,Normal
17594,Exploits
17595,Normal
17596,Fuzzers
17597,Fuzzers
17598,Exploits
17599,Exploits
17600,Generic
17601,Generic
17602,Fuzzers
17603,Exploits
17604,Reconnaissance
17605,Exploits
17606,Normal
17607,Generic
17608,Normal
17609,Normal
17610,Normal
17611,Exploits
17612,Exploits
17613,Exploits
17614,Exploits
17615,Normal
17616,Normal
17617,Generic
17618,Fuzzers
17619,Normal
17620,Normal
17621,Normal
17622,Normal
17623,Generic
17624,Normal
17625,Normal
17626,Normal
17627,Exploits
17628,DoS
17629,Generic
17630,Normal
17631,Exploits
17632,Fuzzers
17633,Exploits
17634,Normal
17635,Normal
17636,Normal
17637,Fuzzers
17638,Normal
17639,Generic
17640,Normal
17641,Normal
17642,Generic
17643,Analysis
17644,Generic
17645,Exploits
17646,Normal
17647,Fuzzers
17648,Normal
17649,Exploits
17650,Normal
17651,Generic
17652,Exploits
17653,Normal
17654,Exploits
17655,Exploits
17656,Generic
17657,Normal
17658,Reconnaissance
17659,Fuzzers
17660,Exploits
17661,Reconnaissance
17662,Reconnaissance
17663,Reconnaissance
17664,Fuzzers
17665,Generic
17666,Fuzzers
17667,Generic
17668,Generic
17669,Normal
17670,Generic
17671,Normal
17672,Fuzzers
17673,Reconnaissance
17674,Generic
17675,Normal
17676,Normal
17677,Exploits
17678,Reconnaissance
17679,Exploits
17680,Generic
17681,Generic
17682,Exploits
17683,Generic
17684,Fuzzers
17685,Reconnaissance
17686,Generic
17687,Normal
17688,Generic
17689,Exploits
17690,Exploits
17691,Normal
17692,Generic
17693,Fuzzers
17694,DoS
17695,Normal
17696,Fuzzers
17697,Fuzzers
17698,Backdoor
17699,Generic
17700,Generic
17701,Generic
17702,Exploits
17703,Exploits
17704,Exploits
17705,Generic
17706,Generic
17707,Normal
17708,Generic
17709,Generic
17710,Fuzzers
17711,Normal
17712,Generic
17713,Normal
17714,Normal
17715,Generic
17716,Reconnaissance
17717,Generic
17718,Normal
17719,Fuzzers
17720,Normal
17721,Normal
17722,Normal
17723,Normal
17724,Fuzzers
17725,Fuzzers
17726,Normal
17727,Exploits
17728,Normal
17729,Normal
17730,Shellcode
17731,Fuzzers
17732,Normal
17733,Normal
17734,Normal
17735,Normal
17736,Exploits
17737,Normal
17738,Analysis
17739,Fuzzers
17740,Exploits
17741,Fuzzers
17742,Normal
17743,Generic
17744,Normal
17745,Normal
17746,Fuzzers
17747,Generic
17748,Generic
17749,Normal
17750,Generic
17751,Reconnaissance
17752,Fuzzers
17753,Fuzzers
17754,Generic
17755,Fuzzers
17756,Normal
17757,Exploits
17758,Normal
17759,Fuzzers
17760,DoS
17761,Generic
17762,Generic
17763,Normal
17764,Generic
17765,Generic
17766,Fuzzers
17767,Normal
17768,Exploits
17769,Normal
17770,Exploits
17771,Generic
17772,Normal
17773,Generic
17774,Normal
17775,Generic
17776,Normal
17777,Normal
17778,Normal
17779,Generic
17780,Exploits
17781,Generic
17782,Exploits
17783,Fuzzers
17784,Generic
17785,Normal
17786,Normal
17787,DoS
17788,Generic
17789,Generic
17790,Analysis
17791,Exploits
17792,Fuzzers
17793,Exploits
17794,Reconnaissance
17795,Backdoor
17796,Normal
17797,Generic
17798,Normal
17799,Shellcode
17800,Normal
17801,Exploits
17802,Exploits
17803,Exploits
17804,Fuzzers
17805,Normal
17806,Fuzzers
17807,Normal
17808,Generic
17809,DoS
17810,Fuzzers
17811,DoS
17812,Normal
17813,Exploits
17814,Normal
17815,Normal
17816,Exploits
17817,Exploits
17818,Fuzzers
17819,Normal
17820,Normal
17821,Fuzzers
17822,Normal
17823,Exploits
17824,Reconnaissance
17825,Normal
17826,Normal
17827,Normal
17828,Exploits
17829,Backdoor
17830,Exploits
17831,Normal
17832,Generic
17833,Exploits
17834,Fuzzers
17835,Fuzzers
17836,Generic
17837,Normal
17838,DoS
17839,Normal
17840,Generic
17841,Generic
17842,Generic
17843,Normal
17844,Normal
17845,Normal
17846,Generic
17847,Fuzzers
17848,Generic
17849,Reconnaissance
17850,Generic
17851,Fuzzers
17852,Generic
17853,Normal
17854,Backdoor
17855,Normal
17856,Normal
17857,Normal
17858,Generic
17859,Generic
17860,Fuzzers
17861,Generic
17862,Normal
17863,Exploits
17864,Exploits
17865,Generic
17866,Normal
17867,Normal
17868,Reconnaissance
17869,Fuzzers
17870,Exploits
17871,Exploits
17872,Generic
17873,Fuzzers
17874,Exploits
17875,Generic
17876,Generic
17877,Generic
17878,Exploits
17879,Fuzzers
17880,Exploits
17881,Exploits
17882,Normal
17883,Exploits
17884,Fuzzers
17885,Normal
17886,Fuzzers
17887,Fuzzers
17888,DoS
17889,Generic
17890,Normal
17891,Normal
17892,Exploits
17893,Exploits
17894,Normal
17895,Normal
17896,Normal
17897,Generic
17898,Generic
17899,Exploits
17900,Generic
17901,DoS
17902,Normal
17903,Exploits
17904,Generic
17905,Reconnaissance
17906,Normal
17907,Generic
17908,Generic
17909,Generic
17910,Normal
17911,Exploits
17912,Generic
17913,Fuzzers
17914,DoS
17915,DoS
17916,Generic
17917,Normal
17918,Normal
17919,Generic
17920,Normal
17921,Generic
17922,Fuzzers
17923,Exploits
17924,Reconnaissance
17925,Normal
17926,Reconnaissance
17927,Exploits
17928,Normal
17929,Fuzzers
17930,Normal
17931,Generic
17932,Generic
17933,Generic
17934,Normal
17935,Exploits
17936,Normal
17937,Exploits
17938,DoS
17939,Generic
17940,Generic
17941,Normal
17942,Normal
17943,Generic
17944,Exploits
17945,Generic
17946,Normal
17947,Exploits
17948,Normal
17949,Exploits
17950,Generic
17951,Exploits
17952,Generic
17953,Fuzzers
17954,Exploits
17955,Backdoor
17956,Generic
17957,Normal
17958,Exploits
17959,Fuzzers
17960,Fuzzers
17961,Normal
17962,Normal
17963,Exploits
17964,Exploits
17965,DoS
17966,Normal
17967,Shellcode
17968,Exploits
17969,Generic
17970,DoS
17971,Exploits
17972,Exploits
17973,Generic
17974,Generic
17975,Normal
17976,Normal
17977,Reconnaissance
17978,Normal
17979,Normal
17980,Backdoor
17981,Exploits
17982,Exploits
17983,Generic
17984,Generic
17985,Exploits
17986,Normal
17987,Normal
17988,Normal
17989,DoS
17990,Normal
17991,Normal
17992,Exploits
17993,Exploits
17994,Normal
17995,Normal
17996,Fuzzers
17997,Exploits
17998,Normal
17999,Exploits
18000,Fuzzers
18001,Generic
18002,Normal
18003,Exploits
18004,Normal
18005,Normal
18006,DoS
18007,Generic
18008,Exploits
18009,Exploits
18010,Fuzzers
18011,Exploits
18012,Normal
18013,Exploits
18014,Reconnaissance
18015,Normal
18016,Exploits
18017,Exploits
18018,DoS
18019,Normal
18020,Normal
18021,Normal
18022,Exploits
18023,Fuzzers
18024,Exploits
18025,Generic
18026,Normal
18027,Exploits
18028,Normal
18029,Normal
18030,Exploits
18031,Normal
18032,Generic
18033,Normal
18034,Normal
18035,DoS
18036,Normal
18037,Normal
18038,Normal
18039,Normal
18040,Normal
18041,Normal
18042,Normal
18043,Reconnaissance
18044,Normal
18045,Normal
18046,Normal
18047,Exploits
18048,Normal
18049,Normal
18050,Generic
18051,Exploits
18052,Normal
18053,Normal
18054,Generic
18055,Fuzzers
18056,Fuzzers
18057,Fuzzers
18058,Normal
18059,Fuzzers
18060,Generic
18061,Normal
18062,Generic
18063,Fuzzers
18064,Normal
18065,Normal
18066,Normal
18067,Normal
18068,Reconnaissance
18069,Normal
18070,Shellcode
18071,Normal
18072,Normal
18073,Generic
18074,DoS
18075,Exploits
18076,Reconnaissance
18077,Exploits
18078,Reconnaissance
18079,Fuzzers
18080,Normal
18081,Generic
18082,Generic
18083,Normal
18084,DoS
18085,Exploits
18086,Generic
18087,Normal
18088,Normal
18089,Generic
18090,Normal
18091,Fuzzers
18092,Fuzzers
18093,Fuzzers
18094,Fuzzers
18095,Fuzzers
18096,Fuzzers
18097,Exploits
18098,Generic
18099,Reconnaissance
18100,Normal
18101,Fuzzers
18102,Normal
18103,Reconnaissance
18104,Fuzzers
18105,Generic
18106,Fuzzers
18107,Exploits
18108,Exploits
18109,Normal
18110,Normal
18111,Generic
18112,Exploits
18113,Exploits
18114,Reconnaissance
18115,Normal
18116,Normal
18117,Fuzzers
18118,Exploits
18119,Analysis
18120,Generic
18121,Reconnaissance
18122,Normal
18123,Normal
18124,Fuzzers
18125,Generic
18126,Generic
18127,Normal
18128,Normal
18129,Generic
18130,Generic
18131,Exploits
18132,Exploits
18133,Exploits
18134,Exploits
18135,Fuzzers
18136,Normal
18137,Exploits
18138,Generic
18139,Generic
18140,Generic
18141,Fuzzers
18142,Reconnaissance
18143,Generic
18144,Fuzzers
18145,Fuzzers
18146,Exploits
18147,Exploits
18148,Reconnaissance
18149,Exploits
18150,Generic
18151,Generic
18152,Generic
18153,Generic
18154,Generic
18155,Normal
18156,Generic
18157,Reconnaissance
18158,Normal
18159,Exploits
18160,Normal
18161,Generic
18162,Normal
18163,Normal
18164,Exploits
18165,Generic
18166,Exploits
18167,Fuzzers
18168,Reconnaissance
18169,Normal
18170,Fuzzers
18171,Generic
18172,Generic
18173,Normal
18174,Exploits
18175,DoS
18176,Normal
18177,Exploits
18178,DoS
18179,Normal
18180,Generic
18181,Exploits
18182,Exploits
18183,Exploits
18184,Exploits
18185,Generic
18186,Exploits
18187,Backdoor
18188,Normal
18189,Normal
18190,Generic
18191,Generic
18192,Exploits
18193,Normal
18194,Generic
18195,Normal
18196,Normal
18197,Generic
18198,Normal
18199,Exploits
18200,Exploits
18201,Exploits
18202,Generic
18203,Exploits
18204,Generic
18205,Generic
18206,Fuzzers
18207,Exploits
18208,Generic
18209,Generic
18210,Generic
18211,Analysis
18212,Normal
18213,Generic
18214,Exploits
18215,Generic
18216,Generic
18217,Normal
18218,Normal
18219,Fuzzers
18220,DoS
18221,Normal
18222,Exploits
18223,Generic
18224,Reconnaissance
18225,Generic
18226,Generic
18227,Normal
18228,Generic
18229,Exploits
18230,Fuzzers
18231,Exploits
18232,Fuzzers
18233,Generic
18234,Generic
18235,Exploits
18236,Normal
18237,DoS
18238,Exploits
18239,Exploits
18240,Exploits
18241,Generic
18242,Backdoor
18243,Fuzzers
18244,Normal
18245,Exploits
18246,DoS
18247,DoS
18248,Normal
18249,Generic
18250,Exploits
18251,Normal
18252,Generic
18253,Normal
18254,Generic
18255,Generic
18256,Normal
18257,Generic
18258,Normal
18259,DoS
18260,Fuzzers
18261,Exploits
18262,Normal
18263,Normal
18264,Exploits
18265,Generic
18266,Generic
18267,Exploits
18268,Normal
18269,Exploits
18270,Exploits
18271,Generic
18272,Generic
18273,Normal
18274,Normal
18275,Normal
18276,Exploits
18277,Exploits
18278,Normal
18279,Reconnaissance
18280,Normal
18281,Exploits
18282,Exploits
18283,Normal
18284,Fuzzers
18285,Generic
18286,Fuzzers
18287,Normal
18288,Reconnaissance
18289,Exploits
18290,Generic
18291,Normal
18292,Reconnaissance
18293,Fuzzers
18294,Normal
18295,Shellcode
18296,Reconnaissance
18297,Exploits
18298,Exploits
18299,Generic
18300,Normal
18301,Generic
18302,Fuzzers
18303,Fuzzers
18304,Exploits
18305,Normal
18306,Exploits
18307,Generic
18308,Generic
18309,Exploits
18310,Generic
18311,Exploits
18312,Exploits
18313,Fuzzers
18314,Exploits
18315,Normal
18316,Exploits
18317,Normal
18318,Normal
18319,Exploits
18320,Generic
18321,Generic
18322,Exploits
18323,Normal
18324,Normal
18325,Exploits
18326,Exploits
18327,Generic
18328,Exploits
18329,Reconnaissance
18330,Exploits
18331,Fuzzers
18332,Reconnaissance
18333,Fuzzers
18334,Fuzzers
18335,Fuzzers
18336,Exploits
18337,Exploits
18338,Fuzzers
18339,Normal
18340,Normal
18341,Generic
18342,Normal
18343,Generic
18344,Normal
18345,Generic
18346,Normal
18347,Normal
18348,Normal
18349,Normal
18350,Exploits
18351,Generic
18352,Exploits
18353,Exploits
18354,Exploits
18355,Normal
18356,Fuzzers
18357,Exploits
18358,Fuzzers
18359,Generic
18360,Fuzzers
18361,Exploits
18362,Generic
18363,Normal
18364,Generic
18365,Normal
18366,Exploits
18367,Generic
18368,Exploits
18369,Generic
18370,Normal
18371,Generic
18372,Exploits
18373,Reconnaissance
18374,Exploits
18375,Exploits
18376,Generic
18377,Reconnaissance
18378,Fuzzers
18379,Fuzzers
18380,Exploits
18381,Normal
18382,Normal
18383,Normal
18384,Normal
18385,Reconnaissance
18386,Generic
18387,Normal
18388,Fuzzers
18389,Fuzzers
18390,Normal
18391,Exploits
18392,DoS
18393,Exploits
18394,Generic
18395,Generic
18396,Fuzzers
18397,Generic
18398,Normal
18399,Exploits
18400,Normal
18401,DoS
18402,Normal
18403,Generic
18404,Reconnaissance
18405,Normal
18406,Normal
18407,Normal
18408,Exploits
18409,Generic
18410,Normal
18411,Fuzzers
18412,Generic
18413,Exploits
18414,Generic
18415,Generic
18416,Fuzzers
18417,Exploits
18418,Generic
18419,Normal
18420,Generic
18421,Normal
18422,Exploits
18423,Normal
18424,Exploits
18425,Backdoor
18426,Normal
18427,Normal
18428,Exploits
18429,Fuzzers
18430,Normal
18431,Normal
18432,Normal
18433,Normal
18434,Normal
18435,Normal
18436,Fuzzers
18437,Normal
18438,DoS
18439,Normal
18440,Exploits
18441,Exploits
18442,Exploits
18443,Reconnaissance
18444,Exploits
18445,Generic
18446,Exploits
18447,Normal
18448,Normal
18449,Generic
18450,Normal
18451,Normal
18452,Fuzzers
18453,Generic
18454,Fuzzers
18455,Generic
18456,Generic
18457,Exploits
18458,Normal
18459,Fuzzers
18460,DoS
18461,Normal
18462,Normal
18463,Exploits
18464,Fuzzers
18465,Fuzzers
18466,Normal
18467,Normal
18468,Normal
18469,Normal
18470,Generic
18471,Generic
18472,Normal
18473,Normal
18474,Exploits
18475,Normal
18476,Normal
18477,DoS
18478,Fuzzers
18479,Normal
18480,Normal
18481,Exploits
18482,Exploits
18483,Generic
18484,Normal
18485,Shellcode
18486,Normal
18487,Generic
18488,Exploits
18489,Exploits
18490,Normal
18491,Normal
18492,Normal
18493,Generic
18494,Normal
18495,Generic
18496,Generic
18497,Normal
18498,Reconnaissance
18499,Normal
18500,Generic
18501,Exploits
18502,Normal
18503,Normal
18504,Normal
18505,Normal
18506,Exploits
18507,Normal
18508,Fuzzers
18509,Normal
18510,Normal
18511,Generic
18512,Normal
18513,Normal
18514,Normal
18515,Exploits
18516,Generic
18517,Normal
18518,Normal
18519,Fuzzers
18520,Fuzzers
18521,Exploits
18522,Normal
18523,Normal
18524,Generic
18525,Fuzzers
18526,Normal
18527,Normal
18528,DoS
18529,Fuzzers
18530,Normal
18531,Normal
18532,Normal
18533,Generic
18534,Exploits
18535,Normal
18536,Fuzzers
18537,Normal
18538,Reconnaissance
18539,Generic
18540,Generic
18541,Exploits
18542,Generic
18543,Generic
18544,Exploits
18545,Fuzzers
18546,Generic
18547,Generic
18548,Normal
18549,Normal
18550,Fuzzers
18551,Generic
18552,Normal
18553,Exploits
18554,Fuzzers
18555,Normal
18556,Normal
18557,Generic
18558,Normal
18559,Fuzzers
18560,Fuzzers
18561,Generic
18562,Exploits
18563,Exploits
18564,Normal
18565,Generic
18566,Normal
18567,Normal
18568,Generic
18569,Fuzzers
18570,Generic
18571,Generic
18572,Fuzzers
18573,Exploits
18574,Fuzzers
18575,Shellcode
18576,Exploits
18577,DoS
18578,Normal
18579,Exploits
18580,Generic
18581,Generic
18582,Normal
18583,Generic
18584,Generic
18585,Fuzzers
18586,Generic
18587,DoS
18588,Normal
18589,Generic
18590,Normal
18591,Normal
18592,Exploits
18593,Normal
18594,Normal
18595,Exploits
18596,Fuzzers
18597,Exploits
18598,Normal
18599,Reconnaissance
18600,Normal
18601,DoS
18602,Normal
18603,Normal
18604,Generic
18605,Normal
18606,Exploits
18607,Normal
18608,Normal
18609,Exploits
18610,Fuzzers
18611,Normal
18612,Generic
18613,Normal
18614,Generic
18615,Shellcode
18616,Normal
18617,Exploits
18618,Fuzzers
18619,Generic
18620,Normal
18621,Generic
18622,Exploits
18623,Generic
18624,Reconnaissance
18625,Normal
18626,Exploits
18627,Normal
18628,Generic
18629,Fuzzers
18630,Normal
18631,Generic
18632,Exploits
18633,Fuzzers
18634,Normal
18635,Generic
18636,Normal
18637,Fuzzers
18638,Normal
18639,Normal
18640,Exploits
18641,Generic
18642,Fuzzers
18643,Reconnaissance
18644,Fuzzers
18645,Reconnaissance
18646,Exploits
18647,Exploits
18648,Exploits
18649,Generic
18650,Normal
18651,Generic
18652,Generic
18653,Fuzzers
18654,Exploits
18655,Exploits
18656,Exploits
18657,Fuzzers
18658,Generic
18659,Generic
18660,Normal
18661,Exploits
18662,Normal
18663,Exploits
18664,Generic
18665,Exploits
18666,Generic
18667,Normal
18668,DoS
18669,Normal
18670,Normal
18671,Normal
18672,Normal
18673,Exploits
18674,Exploits
18675,Exploits
18676,Exploits
18677,Normal
18678,Normal
18679,Normal
18680,Normal
18681,Normal
18682,Normal
18683,Exploits
18684,Normal
18685,Fuzzers
18686,Reconnaissance
18687,Normal
18688,Normal
18689,Generic
18690,Generic
18691,Generic
18692,Generic
18693,Fuzzers
18694,Normal
18695,Generic
18696,Normal
18697,Normal
18698,Exploits
18699,DoS
18700,Fuzzers
18701,Fuzzers
18702,Normal
18703,Fuzzers
18704,Exploits
18705,Normal
18706,Normal
18707,Normal
18708,Generic
18709,Reconnaissance
18710,Generic
18711,Fuzzers
18712,Generic
18713,Normal
18714,Generic
18715,Exploits
18716,Reconnaissance
18717,Generic
18718,Normal
18719,Exploits
18720,Fuzzers
18721,Exploits
18722,Fuzzers
18723,DoS
18724,Normal
18725,Fuzzers
18726,Normal
18727,Generic
18728,Exploits
18729,Normal
18730,Exploits
18731,Generic
18732,Fuzzers
18733,Normal
18734,Generic
18735,Normal
18736,Generic
18737,Normal
18738,Generic
18739,Normal
18740,Normal
18741,Exploits
18742,Normal
18743,Generic
18744,Normal
18745,DoS
18746,Exploits
18747,Normal
18748,Normal
18749,Fuzzers
18750,Generic
18751,Exploits
18752,Generic
18753,Exploits
18754,Generic
18755,Generic
18756,Normal
18757,Normal
18758,Exploits
18759,Fuzzers
18760,Fuzzers
18761,Exploits
18762,Normal
18763,Normal
18764,Normal
18765,Generic
18766,Normal
18767,Exploits
18768,Generic
18769,Fuzzers
18770,Generic
18771,Generic
18772,Normal
18773,Fuzzers
18774,Normal
18775,Generic
18776,Generic
18777,Fuzzers
18778,Generic
18779,Fuzzers
18780,Generic
18781,Exploits
18782,Exploits
18783,Generic
18784,Exploits
18785,Exploits
18786,Normal
18787,Generic
18788,Generic
18789,Normal
18790,Normal
18791,Normal
18792,Generic
18793,Normal
18794,Normal
18795,Fuzzers
18796,Backdoor
18797,Fuzzers
18798,Normal
18799,Normal
18800,DoS
18801,Reconnaissance
18802,Normal
18803,DoS
18804,Fuzzers
18805,Normal
18806,Normal
18807,Normal
18808,Normal
18809,Normal
18810,Normal
18811,Normal
18812,Generic
18813,Exploits
18814,Reconnaissance
18815,Generic
18816,Fuzzers
18817,Worms
18818,Fuzzers
18819,Exploits
18820,Generic
18821,Exploits
18822,Exploits
18823,Normal
18824,Exploits
18825,Exploits
18826,Normal
18827,Fuzzers
18828,Generic
18829,Fuzzers
18830,Normal
18831,Normal
18832,Normal
18833,Normal
18834,Normal
18835,DoS
18836,Normal
18837,Normal
18838,Generic
18839,DoS
18840,Exploits
18841,Generic
18842,Normal
18843,Exploits
18844,Normal
18845,Fuzzers
18846,Normal
18847,Generic
18848,Exploits
18849,DoS
18850,Exploits
18851,Fuzzers
18852,Fuzzers
18853,Generic
18854,Generic
18855,Generic
18856,Normal
18857,Exploits
18858,Exploits
18859,DoS
18860,Normal
18861,Generic
18862,Exploits
18863,Normal
18864,Exploits
18865,Reconnaissance
18866,Normal
18867,Normal
18868,DoS
18869,Generic
18870,Normal
18871,Backdoor
18872,Normal
18873,Exploits
18874,Normal
18875,Normal
18876,Generic
18877,Generic
18878,Exploits
18879,DoS
18880,Generic
18881,DoS
18882,Exploits
18883,Exploits
18884,Exploits
18885,DoS
18886,Generic
18887,Normal
18888,Normal
18889,Generic
18890,Exploits
18891,Exploits
18892,Generic
18893,Normal
18894,Reconnaissance
18895,Normal
18896,Fuzzers
18897,Generic
18898,Reconnaissance
18899,Exploits
18900,Fuzzers
18901,Generic
18902,Shellcode
18903,Reconnaissance
18904,Generic
18905,DoS
18906,Normal
18907,Exploits
18908,Generic
18909,Generic
18910,Generic
18911,Generic
18912,Normal
18913,Generic
18914,Normal
18915,DoS
18916,Generic
18917,Exploits
18918,Generic
18919,Normal
18920,Normal
18921,Generic
18922,Normal
18923,Normal
18924,Normal
18925,Generic
18926,Exploits
18927,DoS
18928,Normal
18929,Generic
18930,Exploits
18931,Normal
18932,Reconnaissance
18933,Normal
18934,Generic
18935,Generic
18936,Generic
18937,Normal
18938,Normal
18939,Generic
18940,DoS
18941,Fuzzers
18942,Fuzzers
18943,Generic
18944,Reconnaissance
18945,Generic
18946,Normal
18947,Normal
18948,Generic
18949,DoS
18950,Generic
18951,Normal
18952,Generic
18953,Generic
18954,Exploits
18955,Fuzzers
18956,Normal
18957,Normal
18958,Normal
18959,Generic
18960,Exploits
18961,Normal
18962,Normal
18963,Reconnaissance
18964,Exploits
18965,Normal
18966,Backdoor
18967,DoS
18968,Normal
18969,Generic
18970,Normal
18971,Generic
18972,Exploits
18973,Fuzzers
18974,Generic
18975,DoS
18976,Generic
18977,Shellcode
18978,Exploits
18979,Normal
18980,Normal
18981,Fuzzers
18982,Fuzzers
18983,Fuzzers
18984,Generic
18985,Normal
18986,Fuzzers
18987,Normal
18988,Generic
18989,Normal
18990,Generic
18991,Exploits
18992,Generic
18993,Generic
18994,Normal
18995,Normal
18996,Fuzzers
18997,Fuzzers
18998,Normal
18999,Fuzzers
19000,Normal
19001,Exploits
19002,DoS
19003,Exploits
19004,Exploits
19005,Fuzzers
19006,Exploits
19007,Generic
19008,Fuzzers
19009,Normal
19010,Normal
19011,Fuzzers
19012,Fuzzers
19013,Normal
19014,Normal
19015,Fuzzers
19016,Normal
19017,Normal
19018,Exploits
19019,Exploits
19020,Generic
19021,Normal
19022,Exploits
19023,Normal
19024,Generic
19025,Normal
19026,DoS
19027,Normal
19028,Exploits
19029,Generic
19030,Exploits
19031,Reconnaissance
19032,Generic
19033,Exploits
19034,Normal
19035,Exploits
19036,Exploits
19037,Exploits
19038,Generic
19039,Generic
19040,Normal
19041,Normal
19042,Normal
19043,Generic
19044,Fuzzers
19045,Normal
19046,Normal
19047,Normal
19048,Generic
19049,Generic
19050,Exploits
19051,Normal
19052,Fuzzers
19053,Generic
19054,Generic
19055,Generic
19056,Generic
19057,Generic
19058,Exploits
19059,Normal
19060,Exploits
19061,Normal
19062,Exploits
19063,Normal
19064,Normal
19065,Normal
19066,Normal
19067,Generic
19068,Generic
19069,Normal
19070,Generic
19071,Normal
19072,Normal
19073,Normal
19074,Normal
19075,Normal
19076,Exploits
19077,Normal
19078,Generic
19079,Normal
19080,Normal
19081,Normal
19082,Generic
19083,Exploits
19084,Generic
19085,Normal
19086,Normal
19087,Normal
19088,Normal
19089,Exploits
19090,Generic
19091,Exploits
19092,Exploits
19093,Normal
19094,Normal
19095,Normal
19096,Exploits
19097,Exploits
19098,Generic
19099,Exploits
19100,Generic
19101,Normal
19102,Exploits
19103,Normal
19104,Fuzzers
19105,Fuzzers
19106,Fuzzers
19107,Generic
19108,Exploits
19109,Normal
19110,Normal
